invoice_amount,payment_terms_days,customer_tenure_months,customer_credit_score,previous_late_payments_count,avg_past_delay_days,number_of_open_invoices,discount_offered_pct,invoice_month,is_recurring_customer,sales_channel,weekday_issued,paid_late
860.89,15,44.3,633.0,0,0.0,1,0,8,1,online,5,0
1180.29,30,97.9,622.0,1,13.7,5,2,9,1,reseller,1,0
861.65,15,22.2,649.0,2,21.1,1,0,10,0,direct,0,0
1781.62,30,33.5,801.0,3,5.9,5,0,12,1,reseller,2,0
5408.21,90,5.8,527.0,2,7.3,4,3,12,1,online,2,1
5835.81,45,2.5,573.0,0,0.0,1,3,4,1,reseller,0,0
4668.75,15,16.0,557.0,0,0.0,2,2,2,0,direct,3,0
1020.97,30,72.3,806.0,0,0.0,3,0,2,0,direct,3,0
455.28,30,43.6,625.0,2,9.9,4,3,10,1,online,6,0
3823.49,15,8.1,651.0,1,12.4,3,0,6,1,reseller,1,1
2381.3,30,6.9,535.0,0,0.0,2,0,6,1,direct,2,0
5505.19,30,15.5,656.0,4,30.6,5,0,4,1,direct,6,0
6848.32,45,15.3,758.0,2,32.2,2,1,4,1,reseller,3,0
4123.33,60,17.2,703.0,0,0.0,3,0,7,1,reseller,0,0
7216.46,30,15.0,670.0,1,24.8,2,0,4,1,direct,4,0
4475.13,60,20.1,539.0,0,0.0,1,3,7,1,direct,3,0
5866.76,30,54.6,650.0,0,0.0,2,1,10,1,reseller,3,1
1931.0,30,10.4,693.0,1,15.8,1,0,5,1,direct,5,1
3097.5,60,7.1,591.0,3,10.1,2,0,7,1,reseller,6,0
4346.38,15,39.7,739.0,2,28.4,1,0,12,0,online,5,0
7619.57,30,26.0,760.0,1,27.1,2,3,10,1,direct,5,0
2554.55,45,3.1,632.0,4,52.8,2,1,3,0,direct,1,1
5819.97,30,9.5,745.0,2,16.2,2,3,4,1,reseller,6,0
2866.21,60,26.3,670.0,2,14.1,3,2,3,1,direct,6,0
3275.45,30,44.5,783.0,1,4.8,3,0,7,0,online,0,1
7681.48,60,78.0,850.0,0,0.0,3,3,5,0,reseller,6,0
605.62,15,18.8,582.0,0,0.0,4,2,4,1,direct,2,0
1133.62,30,7.8,749.0,1,6.1,2,1,7,1,reseller,2,0
959.14,30,8.0,797.0,0,0.0,2,1,7,1,direct,4,0
445.74,60,18.9,593.0,3,1.9,3,0,7,0,direct,3,1
1977.45,15,26.1,628.0,0,0.0,3,1,5,1,direct,3,0
7147.3,60,6.2,627.0,1,1.3,4,0,9,1,reseller,2,0
2817.5,30,21.3,668.0,2,20.5,3,2,3,1,reseller,2,0
4350.35,30,62.4,648.0,1,11.1,3,3,2,1,direct,2,0
9704.02,30,6.5,662.0,0,0.0,3,0,1,1,online,4,0
12027.1,15,18.9,755.0,2,8.6,7,2,12,1,direct,5,0
3421.3,60,13.2,509.0,1,6.2,1,1,4,0,online,0,0
12310.74,30,30.5,592.0,3,4.5,4,0,1,1,direct,3,0
3955.7,45,15.7,740.0,2,6.9,5,0,2,1,reseller,3,1
1713.58,30,21.8,730.0,0,0.0,0,2,8,0,direct,6,0
2132.48,30,5.2,585.0,0,0.0,2,3,4,1,reseller,0,0
960.56,45,14.1,730.0,0,0.0,2,0,7,0,direct,2,0
1637.1,60,3.4,799.0,1,21.7,2,1,10,0,reseller,2,0
2638.02,45,8.4,676.0,2,22.0,7,0,3,1,direct,4,0
7504.26,30,5.2,589.0,2,9.4,2,0,3,0,reseller,0,0
17131.82,45,80.8,759.0,0,0.0,6,0,5,0,reseller,5,0
1049.47,45,4.7,835.0,2,7.3,1,0,6,1,reseller,6,0
5185.1,30,7.3,600.0,4,10.4,3,3,6,1,online,2,1
1427.26,45,3.4,684.0,0,0.0,1,3,11,0,direct,2,0
5581.58,30,11.8,778.0,1,10.2,3,0,1,1,direct,6,1
3235.77,45,5.4,690.0,1,5.7,0,3,10,1,direct,1,0
700.77,90,62.6,523.0,1,9.8,1,0,5,0,direct,3,0
8395.64,90,3.6,720.0,1,2.6,2,2,11,0,reseller,0,0
2112.23,60,25.7,592.0,2,4.6,5,2,5,1,reseller,3,0
2251.81,45,28.0,566.0,1,18.8,3,0,2,0,reseller,5,0
1390.23,45,27.8,525.0,4,46.6,5,0,6,1,direct,0,1
2020.59,30,18.8,787.0,5,5.5,1,0,10,0,direct,5,0
5351.34,30,56.7,605.0,1,8.3,3,1,6,1,reseller,5,0
3070.76,30,19.1,710.0,1,7.9,6,2,1,0,reseller,0,0
4894.15,15,17.1,732.0,2,11.6,3,3,12,0,reseller,4,0
5042.87,90,24.6,695.0,0,0.0,0,0,9,0,direct,4,1
11951.3,60,9.6,707.0,0,0.0,3,0,11,1,direct,1,0
2674.43,30,32.3,714.0,1,2.8,2,2,12,1,direct,0,0
963.75,30,39.7,692.0,0,0.0,3,1,9,1,reseller,2,0
9513.81,45,46.3,612.0,1,12.8,1,2,6,1,direct,4,0
2701.77,30,24.4,604.0,0,0.0,2,0,12,0,direct,2,0
9928.19,60,20.3,671.0,0,0.0,1,0,1,1,direct,0,0
5141.19,90,157.6,669.0,3,7.6,3,3,4,1,direct,5,0
3235.62,30,32.7,719.0,1,9.3,5,0,5,1,online,5,0
4983.55,30,81.1,779.0,1,4.3,5,0,4,1,direct,5,0
21076.44,30,37.2,711.0,0,0.0,4,1,2,1,direct,6,0
23606.62,15,62.1,607.0,1,2.7,6,0,6,1,reseller,3,1
3875.55,30,21.8,484.0,2,12.6,6,1,3,1,online,3,0
4205.6,15,9.7,611.0,1,6.2,6,2,9,0,online,5,1
9591.34,15,0.7,559.0,1,10.2,4,1,10,1,direct,6,0
1700.89,30,17.3,614.0,0,0.0,6,3,9,1,direct,3,0
4913.61,30,1.9,702.0,1,23.9,2,1,8,1,reseller,1,0
3557.18,45,49.3,688.0,0,0.0,3,0,8,1,reseller,1,0
4829.59,15,13.1,847.0,2,27.2,3,1,5,1,direct,5,0
1719.81,60,39.1,723.0,2,41.8,2,0,3,0,reseller,1,0
870.78,30,11.9,850.0,1,18.6,4,2,4,0,online,3,0
563.58,15,34.1,744.0,1,14.0,3,1,3,1,direct,2,1
1331.89,15,53.9,778.0,0,0.0,5,1,7,1,reseller,5,0
2409.54,45,38.6,648.0,2,15.8,2,0,4,1,reseller,1,0
2796.51,30,8.0,583.0,3,10.6,4,0,6,1,reseller,3,1
20816.64,30,35.1,640.0,0,0.0,1,0,6,0,reseller,6,0
9851.65,15,23.5,679.0,1,17.4,1,0,8,0,online,3,0
1531.68,90,9.0,623.0,1,3.5,5,0,5,0,direct,1,0
4978.77,15,10.0,590.0,0,0.0,6,3,8,0,online,2,0
2524.07,30,6.3,718.0,1,19.0,5,0,9,0,reseller,0,0
2818.82,60,31.5,590.0,0,0.0,2,2,7,0,online,5,0
4301.82,30,42.2,542.0,0,0.0,2,0,9,1,reseller,5,0
6356.63,30,24.4,579.0,0,0.0,1,0,4,0,reseller,6,0
2682.94,60,73.2,659.0,0,0.0,1,2,4,0,direct,0,0
9485.0,30,6.1,591.0,0,0.0,4,3,9,1,reseller,1,1
1302.78,15,20.4,659.0,1,5.1,2,0,9,1,direct,0,0
3661.78,30,0.5,734.0,1,6.5,1,3,7,1,direct,3,0
37718.51,15,35.8,732.0,3,10.0,5,1,5,1,direct,4,0
4450.5,60,20.0,621.0,0,0.0,1,0,1,1,online,2,0
13225.38,45,51.8,563.0,0,0.0,1,0,1,0,online,1,1
3953.55,30,21.7,628.0,0,0.0,3,0,10,1,reseller,0,0
6140.73,30,31.3,739.0,5,7.6,6,1,8,0,direct,2,0
3459.55,45,42.6,760.0,2,7.6,4,0,6,1,direct,5,0
3123.26,45,12.2,712.0,3,17.9,8,0,10,1,direct,2,0
1805.27,15,23.3,788.0,2,6.5,4,0,7,0,online,4,1
5362.96,60,38.4,836.0,1,14.8,3,0,9,0,direct,6,0
1691.92,30,10.5,637.0,1,2.4,1,0,6,1,reseller,0,0
6627.79,45,13.2,814.0,1,13.4,1,1,3,1,reseller,0,0
9669.76,30,8.0,657.0,0,0.0,5,2,10,1,direct,5,0
5063.83,15,13.7,772.0,0,0.0,2,0,6,0,reseller,0,0
2814.04,45,4.1,744.0,2,3.1,3,0,10,1,direct,3,0
5478.4,45,10.4,502.0,0,0.0,4,0,10,1,direct,5,0
2757.82,30,2.3,593.0,0,0.0,2,0,5,1,direct,5,1
8450.6,15,7.7,570.0,2,12.9,4,0,1,1,reseller,2,0
700.46,60,18.3,520.0,0,0.0,5,0,12,0,online,0,0
2691.77,30,11.0,759.0,0,0.0,7,3,12,1,direct,3,1
606.84,30,26.3,850.0,0,0.0,4,0,11,1,reseller,2,0
948.09,45,22.7,657.0,0,0.0,6,2,1,0,direct,0,0
12425.13,15,18.9,757.0,1,5.3,2,1,5,1,direct,6,0
8149.13,15,1.0,814.0,1,11.5,3,1,3,1,direct,6,0
1905.44,15,58.7,699.0,1,20.2,4,3,8,1,direct,0,0
941.76,60,11.5,678.0,1,20.4,4,0,8,1,reseller,4,0
252.63,30,23.9,658.0,1,15.9,4,0,10,1,online,1,0
2232.45,45,37.2,728.0,0,0.0,4,0,6,1,direct,4,0
32156.62,90,7.1,759.0,0,0.0,5,3,8,0,reseller,0,0
5385.13,45,4.3,722.0,1,15.6,2,0,8,1,direct,5,0
2200.38,30,0.7,718.0,1,17.1,5,0,11,0,reseller,0,1
5533.48,30,48.9,675.0,1,2.1,1,1,6,0,reseller,2,0
893.49,30,5.6,537.0,0,0.0,3,0,1,1,online,2,1
2786.13,30,101.3,761.0,1,17.7,2,0,11,1,reseller,2,0
3981.96,90,9.0,564.0,1,5.9,3,3,3,1,direct,3,0
3369.47,45,33.3,736.0,2,1.7,2,0,12,0,reseller,3,1
7418.45,30,1.0,748.0,0,0.0,2,0,12,1,online,1,0
4965.06,30,31.0,577.0,1,7.5,5,0,10,1,reseller,5,0
6644.16,60,4.8,625.0,1,3.0,3,0,5,1,reseller,6,0
1959.54,15,1.4,850.0,1,9.9,2,2,8,1,reseller,0,0
8168.45,60,2.5,673.0,0,0.0,5,0,12,1,direct,4,0
15772.82,30,29.8,570.0,0,0.0,5,0,5,1,reseller,2,1
1520.61,45,2.8,752.0,0,0.0,2,1,3,1,reseller,6,0
1637.74,60,9.8,610.0,0,0.0,4,0,8,1,direct,5,0
12115.08,30,37.5,507.0,1,9.3,3,0,12,1,direct,4,0
3064.96,30,13.8,727.0,0,0.0,4,1,10,0,direct,0,0
12880.11,60,0.8,598.0,2,25.9,5,0,5,1,direct,5,1
2444.8,30,5.3,709.0,4,13.1,3,0,10,1,online,6,1
13487.8,30,7.1,607.0,0,0.0,4,1,11,1,online,6,0
4098.34,30,15.8,744.0,1,2.4,1,3,1,1,reseller,3,0
4593.54,30,80.1,697.0,2,2.7,3,1,9,1,direct,4,0
14887.04,45,16.0,447.0,2,7.4,0,0,9,0,direct,0,0
2629.13,15,20.6,714.0,2,5.6,4,2,7,1,direct,0,0
1560.86,30,14.9,654.0,1,13.9,0,2,3,1,direct,1,0
2431.57,60,4.2,808.0,0,0.0,0,0,10,1,reseller,2,1
5470.36,15,14.3,716.0,4,22.1,0,2,7,0,online,1,0
889.64,30,172.5,748.0,0,0.0,3,0,11,1,direct,3,0
6462.19,45,21.8,616.0,2,2.4,3,3,9,0,direct,1,0
2241.96,60,40.9,609.0,3,22.2,1,0,4,0,direct,5,0
10229.5,30,18.4,678.0,2,21.5,1,3,12,1,reseller,3,1
422.07,60,91.2,648.0,4,7.5,4,0,5,0,direct,0,0
1793.8,30,4.7,800.0,2,21.9,3,0,1,1,online,5,1
798.06,30,11.3,666.0,0,0.0,6,0,1,1,reseller,0,0
1730.89,60,17.0,570.0,1,8.0,3,2,4,1,reseller,1,0
4550.08,60,6.7,606.0,0,0.0,4,1,3,1,online,4,1
3098.57,30,11.9,767.0,1,18.5,2,0,1,0,reseller,0,1
2898.53,30,42.6,665.0,2,5.7,3,2,11,1,online,1,0
3154.97,30,36.0,660.0,1,20.2,1,3,10,1,reseller,0,0
4372.32,15,16.3,775.0,2,3.3,2,0,1,1,direct,0,0
1468.97,60,4.8,598.0,3,36.4,3,2,3,1,direct,0,0
6878.56,60,2.8,479.0,0,0.0,3,3,11,0,online,0,0
6610.4,30,27.0,603.0,1,6.8,3,0,2,1,direct,1,0
5148.88,30,4.3,702.0,1,17.6,3,0,1,1,reseller,6,0
6008.2,30,43.1,658.0,1,13.1,4,0,2,1,direct,2,0
4754.16,15,34.1,540.0,2,7.5,2,1,10,0,direct,0,1
22732.84,45,49.9,771.0,1,6.6,4,3,9,1,direct,5,0
3366.45,30,21.2,695.0,2,29.2,5,3,7,1,reseller,0,0
2761.76,30,9.8,715.0,0,0.0,5,1,2,0,online,0,0
1847.94,45,12.8,718.0,2,9.1,1,3,7,1,direct,4,1
1437.94,90,12.7,563.0,1,3.3,3,2,6,0,direct,1,0
1187.94,15,71.9,707.0,1,25.0,4,2,4,1,online,6,1
1636.12,30,18.5,762.0,4,4.4,4,3,2,1,reseller,0,0
3416.55,30,1.9,783.0,3,4.0,5,2,1,1,direct,1,0
4919.02,30,15.2,745.0,0,0.0,3,0,8,1,online,6,0
3812.45,30,3.2,726.0,1,0.2,4,1,9,1,direct,5,0
1828.07,45,0.4,524.0,1,11.1,4,0,2,1,reseller,4,0
8185.88,30,23.9,679.0,3,6.7,5,0,4,0,online,0,0
7083.13,30,10.6,594.0,1,8.2,4,3,3,1,direct,1,1
3153.65,60,4.3,795.0,0,0.0,3,2,12,1,reseller,4,0
2023.08,30,67.4,782.0,1,5.6,0,1,11,1,direct,0,0
5964.53,45,51.3,594.0,0,0.0,5,3,2,1,direct,5,0
4312.08,45,7.8,676.0,3,17.6,0,2,1,0,direct,1,0
988.99,60,16.5,702.0,2,7.5,4,1,12,1,online,3,0
3424.87,45,31.3,761.0,2,20.2,3,0,1,1,direct,5,0
4609.3,60,5.1,529.0,0,0.0,1,0,3,0,direct,0,0
1620.15,45,6.6,481.0,4,3.4,2,0,9,0,direct,6,1
4319.35,30,30.7,683.0,0,0.0,4,0,2,1,direct,6,0
983.05,30,61.6,452.0,1,3.9,1,0,3,1,reseller,1,1
12119.46,30,27.8,694.0,0,0.0,2,0,9,1,direct,1,1
11194.24,30,133.4,733.0,1,8.8,0,0,3,1,online,5,0
2900.78,15,6.7,791.0,0,0.0,1,0,8,1,reseller,4,0
5049.83,30,67.3,624.0,1,7.0,2,0,1,1,reseller,5,0
416.16,30,43.8,695.0,1,8.6,2,0,12,0,direct,3,0
1285.99,15,6.9,739.0,1,11.1,2,3,7,1,online,4,0
2795.03,30,12.4,574.0,1,8.5,2,1,7,1,direct,6,0
1387.25,45,32.2,762.0,1,3.4,2,3,5,1,online,3,0
6925.44,30,79.4,705.0,0,0.0,0,0,7,0,direct,2,0
21972.94,60,6.8,626.0,1,6.4,6,2,11,1,reseller,6,0
1262.75,30,70.6,693.0,3,2.3,4,0,12,1,reseller,5,0
1713.48,60,11.6,667.0,0,0.0,4,0,2,1,reseller,4,0
4500.32,45,20.6,750.0,0,0.0,6,0,6,1,direct,2,0
15521.86,15,12.0,648.0,3,4.5,9,1,12,0,direct,3,0
1211.8,90,11.1,700.0,1,7.6,4,0,10,0,direct,4,0
4555.69,15,6.8,624.0,0,0.0,5,0,1,0,online,4,0
18754.12,30,20.2,596.0,0,0.0,1,2,11,1,direct,3,0
823.38,45,5.5,695.0,2,9.3,3,0,3,0,reseller,5,0
1149.45,30,110.1,599.0,1,28.5,2,3,2,1,direct,4,0
2486.81,30,32.7,752.0,0,0.0,2,0,2,0,direct,0,0
2278.95,30,11.8,733.0,0,0.0,1,2,3,1,direct,1,0
7565.4,15,13.2,611.0,0,0.0,4,2,10,1,online,5,0
4525.55,15,22.4,699.0,1,11.7,4,3,4,1,reseller,3,0
736.96,15,16.0,611.0,3,12.8,4,0,4,0,reseller,5,0
5789.89,15,17.8,536.0,1,16.8,4,0,7,0,reseller,3,0
2165.09,45,24.9,626.0,0,0.0,2,1,1,1,direct,2,0
11464.41,30,11.6,675.0,1,7.9,3,3,5,1,direct,1,0
2069.73,30,63.0,727.0,2,18.1,6,2,7,1,online,0,0
2052.98,45,5.0,693.0,1,6.7,4,1,8,1,reseller,4,0
5925.49,15,0.4,762.0,2,3.4,2,0,3,0,reseller,5,0
7234.63,30,0.5,592.0,1,6.0,0,0,3,0,reseller,5,0
5449.56,45,7.5,646.0,1,17.7,4,0,8,1,direct,6,0
798.68,60,52.2,828.0,1,19.6,3,0,4,0,direct,5,1
5908.99,30,2.8,506.0,1,15.4,3,3,6,1,direct,4,1
1435.29,15,21.2,639.0,2,21.9,4,3,12,0,reseller,0,0
4499.62,45,4.2,584.0,0,0.0,2,1,2,1,direct,5,0
1010.94,60,31.1,662.0,3,16.1,6,0,11,1,direct,4,0
5440.85,30,3.8,641.0,3,8.4,5,0,11,1,direct,5,0
1761.75,30,0.7,734.0,0,0.0,2,3,12,1,online,4,0
1147.83,15,8.4,703.0,4,3.2,5,2,3,0,direct,2,0
6921.85,30,1.3,562.0,4,4.7,2,0,6,1,direct,1,1
4525.49,60,8.9,627.0,0,0.0,4,0,1,1,direct,0,0
2095.23,45,44.4,680.0,2,5.1,3,0,5,1,direct,2,0
13440.95,30,0.7,747.0,2,5.0,4,2,7,1,online,6,0
2448.95,45,41.3,850.0,4,5.5,1,2,10,1,direct,1,0
3747.7,60,33.6,743.0,0,0.0,3,2,10,1,direct,1,0
4637.92,30,61.2,589.0,2,11.9,3,2,3,0,online,1,0
2084.53,60,50.3,672.0,1,11.9,0,0,6,1,direct,3,0
5563.72,30,11.0,696.0,0,0.0,4,0,1,1,reseller,1,0
2252.72,30,46.6,633.0,2,19.2,2,2,11,0,reseller,6,0
2513.74,30,53.7,722.0,0,0.0,4,0,10,0,direct,6,0
12411.5,30,30.5,476.0,2,17.4,4,1,1,1,direct,2,0
1427.2,90,1.5,730.0,2,9.8,0,2,11,0,direct,0,1
415.09,30,13.2,637.0,2,5.5,6,2,4,0,direct,2,0
15519.36,30,8.8,670.0,0,0.0,3,0,11,0,reseller,0,0
36112.53,30,56.3,812.0,0,0.0,5,0,8,1,direct,0,0
2528.19,30,0.0,566.0,5,2.2,1,1,8,1,direct,3,0
637.05,30,5.3,705.0,0,0.0,2,0,10,1,online,0,0
2753.32,45,43.2,751.0,2,3.9,5,2,3,1,direct,3,0
2814.1,30,21.7,695.0,1,2.8,2,0,1,1,direct,4,0
3068.88,30,2.4,535.0,1,16.8,2,2,10,1,direct,2,1
1336.69,45,24.1,802.0,2,22.9,2,2,8,0,reseller,6,0
6134.02,15,32.7,661.0,1,5.0,2,1,8,1,direct,4,0
5837.49,45,51.6,633.0,1,63.3,3,0,10,1,direct,0,0
948.65,30,81.5,652.0,2,16.4,4,0,9,1,online,6,0
6831.35,30,2.0,646.0,0,0.0,6,1,2,1,reseller,6,0
23096.04,45,15.8,573.0,3,1.4,2,3,2,1,direct,1,0
4250.38,45,29.1,695.0,1,13.7,5,3,2,0,reseller,0,0
2687.61,60,17.7,626.0,0,0.0,4,0,5,1,direct,3,1
3204.13,30,40.1,740.0,1,4.0,1,3,7,1,reseller,6,0
6334.28,30,130.0,727.0,2,14.8,5,2,9,1,direct,4,0
766.93,45,139.9,826.0,2,33.4,2,3,6,1,direct,6,0
4221.52,30,25.7,661.0,2,11.0,5,0,1,1,direct,5,0
2562.1,45,30.5,608.0,1,19.1,1,2,6,0,direct,0,0
19207.24,30,58.7,548.0,0,0.0,3,0,7,0,online,4,0
3112.7,45,0.4,850.0,2,2.2,1,1,11,0,direct,2,0
16335.55,30,4.8,740.0,1,14.9,1,0,4,1,direct,6,0
1348.35,30,5.1,618.0,3,23.4,1,0,1,1,online,1,0
6176.66,30,41.3,832.0,0,0.0,4,0,7,1,direct,4,0
4853.52,30,79.9,802.0,2,22.2,3,0,9,1,direct,6,0
1665.46,45,15.3,558.0,1,6.2,4,1,6,0,direct,5,0
4271.23,30,3.8,612.0,0,0.0,2,0,10,1,direct,2,0
10842.91,30,28.5,668.0,2,23.6,1,0,4,1,direct,6,0
2720.54,60,6.0,584.0,4,14.5,3,0,5,1,direct,3,0
794.12,45,17.3,671.0,1,3.0,5,2,12,0,online,5,0
3583.85,30,3.3,744.0,1,3.7,8,1,9,0,reseller,2,0
1616.18,90,18.0,556.0,0,0.0,1,0,11,1,reseller,4,0
2675.5,30,18.4,706.0,2,0.4,4,1,8,0,online,3,1
3383.18,45,22.3,785.0,1,15.2,5,0,4,1,direct,4,0
784.4,30,23.0,716.0,0,0.0,5,3,4,1,reseller,4,0
850.57,30,11.1,673.0,0,0.0,2,0,3,1,reseller,5,1
5618.73,30,57.0,620.0,3,17.5,3,0,7,1,direct,2,0
2274.59,15,3.4,755.0,1,17.3,2,1,5,0,direct,4,0
362.03,30,2.1,574.0,0,0.0,5,3,1,0,direct,6,0
7378.75,30,15.9,702.0,1,1.5,2,0,5,0,direct,5,1
4652.37,45,1.7,682.0,1,5.1,1,2,10,0,direct,1,1
1915.08,30,3.7,781.0,1,13.2,5,0,7,1,reseller,2,0
1113.04,15,3.8,628.0,2,12.2,1,2,1,1,online,6,0
7725.08,90,2.4,635.0,0,0.0,1,0,5,1,reseller,6,1
4986.13,45,38.6,568.0,1,24.5,5,0,4,0,online,3,0
31080.69,60,8.8,719.0,0,0.0,1,3,1,1,online,2,0
5314.37,30,73.9,642.0,1,17.3,3,1,5,1,direct,6,1
5161.24,15,21.8,602.0,0,0.0,3,0,5,0,reseller,0,1
3133.06,30,55.1,611.0,1,13.4,4,1,6,1,reseller,5,0
7593.88,30,23.1,728.0,1,5.6,1,2,9,0,direct,6,0
6390.56,15,16.1,581.0,1,2.9,5,2,7,0,reseller,5,1
11232.34,60,20.0,589.0,1,19.4,2,0,3,1,reseller,2,0
2277.44,45,8.4,761.0,2,17.2,4,1,8,1,direct,2,1
2460.53,45,15.7,665.0,0,0.0,3,0,3,1,direct,2,0
2365.65,30,3.1,766.0,1,12.9,1,3,12,1,reseller,1,0
7418.42,45,18.1,648.0,1,2.7,3,0,8,0,direct,1,0
14024.16,30,30.5,680.0,0,0.0,1,0,6,1,direct,6,0
2409.18,90,25.6,694.0,0,0.0,4,2,4,1,direct,4,0
2484.19,30,9.0,805.0,3,26.9,5,0,8,1,direct,1,0
4830.33,30,3.6,798.0,1,2.3,3,0,2,1,direct,1,0
2918.47,15,29.0,784.0,2,8.6,7,2,2,0,online,0,0
8577.08,45,51.8,623.0,0,0.0,5,0,8,1,online,5,1
479.81,90,2.7,591.0,0,0.0,4,3,11,1,direct,5,0
1730.15,60,7.3,748.0,2,14.1,4,2,11,1,online,4,0
1800.51,45,14.4,804.0,3,27.5,5,0,5,1,direct,5,1
451.1,90,41.9,785.0,0,0.0,4,0,8,0,direct,2,0
1529.54,45,16.4,681.0,1,1.8,5,0,8,0,reseller,6,1
1597.76,30,24.4,746.0,0,0.0,3,1,4,1,direct,6,0
3038.16,45,4.2,747.0,0,0.0,2,1,12,1,reseller,5,0
9913.66,15,5.3,693.0,1,7.5,3,0,2,0,direct,1,0
2920.31,30,35.0,697.0,2,8.2,4,2,10,1,reseller,5,1
1439.81,30,38.4,689.0,5,30.7,7,1,11,0,direct,2,0
3459.02,30,7.7,609.0,0,0.0,4,1,5,0,direct,0,0
9360.52,90,59.7,618.0,3,13.3,3,0,7,1,online,6,0
1512.68,90,0.9,617.0,1,5.7,4,0,6,1,online,4,0
1604.36,30,7.3,536.0,1,19.0,2,0,1,1,direct,3,1
6019.11,45,6.3,693.0,2,20.7,5,0,2,1,direct,6,0
2982.8,30,4.0,676.0,1,15.5,2,0,4,1,reseller,1,0
6520.69,15,1.3,749.0,1,14.4,1,0,8,1,reseller,6,0
3596.51,30,37.1,793.0,0,0.0,4,0,10,1,direct,2,0
6846.53,30,27.5,799.0,1,13.0,0,0,7,0,direct,6,0
1434.3,30,14.1,808.0,2,25.8,2,3,9,1,direct,0,0
3601.57,30,20.9,612.0,1,13.5,5,1,8,0,direct,4,1
3012.06,15,14.2,551.0,3,17.2,5,3,9,1,direct,2,0
1218.89,30,34.4,764.0,3,7.5,0,0,4,1,reseller,2,0
891.47,60,3.9,804.0,1,5.3,0,0,3,0,reseller,6,0
6749.17,15,0.9,820.0,1,3.4,4,2,9,1,reseller,1,0
2654.85,30,58.2,724.0,1,22.9,4,2,7,1,reseller,1,0
1450.91,30,13.2,500.0,0,0.0,4,2,4,0,direct,0,0
3339.04,30,72.6,713.0,1,20.9,2,0,2,0,direct,4,0
10048.89,30,104.4,730.0,1,6.7,4,3,6,1,reseller,0,1
467.47,15,71.2,793.0,0,0.0,2,0,7,1,direct,6,0
946.74,45,23.0,809.0,0,0.0,5,3,2,0,reseller,1,0
1586.68,30,2.1,762.0,0,0.0,3,3,12,1,direct,4,0
13562.46,45,121.4,627.0,1,7.5,0,0,9,1,direct,3,0
4695.35,30,19.8,587.0,2,18.5,2,2,9,1,direct,2,0
7263.27,30,8.6,728.0,0,0.0,4,0,3,0,reseller,0,1
1304.87,30,30.3,609.0,1,18.6,4,3,10,1,direct,5,0
1329.31,30,8.9,813.0,2,25.5,3,0,8,1,direct,1,1
5448.16,30,7.3,527.0,0,0.0,1,0,9,1,online,1,0
3837.0,15,35.6,731.0,3,15.7,5,2,10,1,reseller,2,0
5966.2,30,4.6,709.0,0,0.0,2,0,7,1,direct,4,0
3075.11,45,25.8,661.0,2,7.0,1,0,8,0,reseller,4,1
4676.61,15,19.6,597.0,1,13.6,2,3,2,1,direct,6,0
4197.76,15,25.0,494.0,1,2.4,3,3,8,0,online,5,0
7331.9,45,30.0,632.0,1,20.0,2,0,11,1,direct,4,0
7527.42,30,6.8,634.0,1,12.5,3,2,11,1,direct,2,0
847.35,60,42.6,780.0,2,5.5,1,0,3,1,direct,6,0
481.77,60,37.0,610.0,1,12.7,0,3,12,1,direct,2,0
8969.37,90,6.7,721.0,1,1.7,1,0,5,0,online,3,0
10603.64,30,65.7,564.0,0,0.0,1,2,3,0,direct,3,1
1453.08,30,62.8,723.0,1,3.4,1,0,7,0,direct,2,0
682.76,45,95.5,479.0,0,0.0,2,3,6,0,reseller,4,0
3980.38,45,19.0,850.0,3,8.5,1,0,6,1,direct,4,0
8414.86,45,0.9,667.0,2,12.6,5,2,5,1,reseller,2,1
18358.26,30,38.2,428.0,0,0.0,3,3,10,1,direct,0,0
5794.52,15,42.1,615.0,1,22.2,2,0,1,0,reseller,4,1
2605.7,30,6.3,601.0,0,0.0,1,0,6,0,online,1,1
1629.75,30,13.2,621.0,0,0.0,4,2,5,1,direct,2,0
3678.67,15,2.9,647.0,2,5.6,3,0,9,0,direct,6,0
2781.27,60,10.2,620.0,1,14.8,2,3,9,0,reseller,1,0
1460.36,15,31.5,607.0,0,0.0,6,0,12,1,online,0,1
23014.51,45,41.0,576.0,0,0.0,6,3,11,0,online,5,0
18154.1,60,6.2,754.0,0,0.0,2,0,11,1,online,6,0
10121.77,30,53.7,788.0,1,29.4,2,3,10,0,online,1,0
1589.6,30,17.8,657.0,2,15.4,3,0,8,0,direct,1,0
7859.81,45,41.4,678.0,3,6.7,5,2,1,1,online,5,1
6474.74,30,10.5,579.0,1,17.1,2,0,11,1,direct,4,0
5422.39,30,2.9,686.0,0,0.0,5,1,5,1,reseller,4,0
11211.54,60,37.5,701.0,1,4.8,3,0,5,0,reseller,5,0
6449.99,45,4.8,660.0,1,14.0,1,1,12,1,reseller,5,0
7086.97,60,15.9,716.0,2,19.2,2,1,7,0,direct,2,0
6458.91,90,0.4,708.0,1,6.2,2,0,7,1,reseller,0,0
4947.87,30,6.2,585.0,0,0.0,4,2,4,1,direct,1,1
731.25,45,41.2,787.0,3,9.4,2,0,12,1,online,1,0
3925.54,45,10.9,661.0,1,14.1,5,0,5,0,reseller,4,0
